codigo,unidade_sanitaria,tipo,tipo_de_us,nivel,classificacao,maternidade_sn,latitude,longitude,provincia,distrito
1050308,CS Chitima,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.76917,-15.7398,TETE,CAHORA BASSA
1050312,CS Maroeira,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.8099,-15.66115,TETE,CAHORA BASSA
1050315,CS Militar,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,TETE,CAHORA BASSA
1050310,CS NhacapiririI,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.54769,-15.70027,TETE,CAHORA BASSA
1050311,CS Nhambado,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.33002,-15.75466,TETE,CAHORA BASSA
1050202,CS Songo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,32.76711,-15.59938,TETE,CAHORA BASSA
1050301,HR Songo,HR,Hospital Rural,Nível Secundário,HR - Hospital Rural,SIM,32.76747,-15.59911,TETE,CAHORA BASSA
1050406,CS Changara,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.27714,-16.83607,TETE,CHANGARA
1050407,CS Chioco,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.82611,-16.41747,TETE,CHANGARA
1050408,CS Chipembere,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.09227,-16.46165,TETE,CHANGARA
1050409,CS Dzunga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.91921,-16.95999,TETE,CHANGARA
1050410,CS Goba,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.3083,-16.3929,TETE,CHANGARA
1050411,CS Mazoe Ponte,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.37834,-16.54784,TETE,CHANGARA
1050417,CS Monsenhor Padre Domingos Ferrão,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,CHANGARA
1050416,CS M'palamabue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.59883,-16.42031,TETE,CHANGARA
1050415,CS M'saua,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.45625,-16.35164,TETE,CHANGARA
1050412,CS Nachinanga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.06251,-16.7042,TETE,CHANGARA
1050413,CS Ntemangau,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.18351,-16.61176,TETE,CHANGARA
1051117,CS Bolimo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.28551,-14.05619,TETE,CHIFUNDE
1050506,CS Chifunde,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.83607,-14.88039,TETE,CHIFUNDE
1050507,CS Luia,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.89627,-15.13348,TETE,CHIFUNDE
1050513,CS Mugomo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,CHIFUNDE
1050514,CS Mulowe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,TETE,CHIFUNDE
1050512,CS Nkamande,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,CHIFUNDE
1050511,CS Nkantha,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.09501,-14.08986,TETE,CHIFUNDE
1050509,CS Thequesse,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.49044,-14.61732,TETE,CHIFUNDE
1050508,CS Tsadzo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.35511,-14.33732,TETE,CHIFUNDE
1050510,CS Vila Mualadzi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.98497,-14.16201,TETE,CHIFUNDE
1050606,CS Cazula,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.6283,-15.38674,TETE,CHIUTA
1050607,CS Kaunda,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.36689,-15.65479,TETE,CHIUTA
1050608,CS Manje,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.20716,-15.37869,TETE,CHIUTA
1050605,CS Matenje,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.88781,-15.37126,TETE,CHIUTA
1050609,CS Mavudzi-Ponte,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.4696,-15.80604,TETE,CHIUTA
1051402,CS Ancuaze,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.55466,-16.78442,TETE,DOA
1051404,CS Camphata,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,DOA
1051401,CS Chazia,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,DOA
1051407,CS Chicula,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,TETE,DOA
1051400,CS Chueza,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.52869,-16.52653,TETE,DOA
1051403,CS Doa,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.68128,-16.6437,TETE,DOA
1051409,CS Fortuna,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,DOA
1051406,CS Salina,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,DOA
1050713,CS Bawe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.63885,-15.19797,TETE,MACANGA
1050715,CS Cambedza,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,TETE,MACANGA
1050711,CS Campala,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.42874,-14.86936,TETE,MACANGA
1050716,CS Chidzoio,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,TETE,MACANGA
1050706,CS Chidzolomondo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.39548,-15.02249,TETE,MACANGA
1050701,CS Furancungo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.61247,-14.90327,TETE,MACANGA
1050705,CS Gandali,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.70089,-14.69823,TETE,MACANGA
1050709,CS Miwanga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.67953,-15.07895,TETE,MACANGA
1050708,CS Namadende,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.55412,-14.62382,TETE,MACANGA
1050710,CS Nchoncho,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.92326,-14.94013,TETE,MACANGA
1050714,CS Walota,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.27437,-14.40847,TETE,MACANGA
1050806,CS Cazindira,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,31.64667,-15.77222,TETE,MAGOE
1050807,CS Chinthopo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,30.58777,-15.85299,TETE,MAGOE
1050808,CS Chitete,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,30.55869,-16.0009,TETE,MAGOE
1050809,CS Daque,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.14144,-15.84394,TETE,MAGOE
1050805,CS Luia,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.11534,-16.3666,TETE,MAGOE
1050810,CS Magoe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,31.75111,-15.80611,TETE,MAGOE
1050811,CS Mucumbura,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,31.68896,-16.19226,TETE,MAGOE
1050812,CS Mussenguezi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,31.0945,-15.93297,TETE,MAGOE
1051505,CS Boroma,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.43435,-16.051,TETE,MARARA
1051507,CS Cachembe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.15918,-15.96859,TETE,MARARA
1051503,CS Marara,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.2315,-16.00463,TETE,MARARA
1051504,CS Matambo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.44312,-16.25436,TETE,MARARA
1051508,CS Mufa Caconde,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.45176,-16.07473,TETE,MARARA
1051509,CS Nhamatua,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,MARARA
1050901,CS Cantina de Oliveira,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,TETE,MARÁVIA
1050998,CS Chipera,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.48966,-15.47975,TETE,MARÁVIA
1050906,CS Chiputo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.48966,-15.47975,TETE,MARÁVIA
1050907,CS Fingoe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,31.89214,-15.16024,TETE,MARÁVIA
1050910,CS Kassuende,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.0139,-14.40946,TETE,MARÁVIA
1050908,CS Maloera,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,31.7405,-14.57548,TETE,MARÁVIA
1050990,CS Nsamba,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,TETE,MARÁVIA
1050909,CS Uncanha,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,31.4099,-14.95213,TETE,MARÁVIA
1050905,HD Marávia,HD,Hospital Distrital,Nível Secundário,HD - Hospital Distrital,SIM,,,TETE,MARÁVIA
1051018,CS 25 de Setembro,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.70252,-16.10712,TETE,MOATIZE
1051009,CS Benga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.63091,-16.19123,TETE,MOATIZE
1051010,CS Cambulatsitsi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.19192,-15.98541,TETE,MOATIZE
1051011,CS Caphirizange,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.23953,-15.80497,TETE,MOATIZE
1051017,CS Cateme,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.96985,-16.08809,TETE,MOATIZE
1051013,CS CFM,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.73053,-16.11878,TETE,MOATIZE
1051005,CS Chithatha,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.68544,-16.10992,TETE,MOATIZE
1051019,CS Madzimaera,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,MOATIZE
1051007,CS Mameme II,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.08333,-15.9099,TETE,MOATIZE
1051020,CS Mboza,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,MOATIZE
1051008,CS Moatize,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.74608,-16.12466,TETE,MOATIZE
1051004,CS Mphandzu,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.38424,-15.91129,TETE,MOATIZE
1051014,CS Mualazi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.03075,-16.10469,TETE,MOATIZE
1051003,CS Ncondezi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.31065,-15.5314,TETE,MOATIZE
1051015,CS Necungas,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.26328,-16.17257,TETE,MOATIZE
1051012,CS Nkhanga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.34175,-15.66503,TETE,MOATIZE
1051016,CS Samoa,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.12455,-15.74172,TETE,MOATIZE
1051006,CS Zobue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,34.43589,-15.60102,TETE,MOATIZE
1051001,PS Cadeia Distrital,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,MOATIZE
1051105,CS Bawe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.1051,-17.40936,TETE,MUTARARA
1051109,CS Charre,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.13812,-17.34745,TETE,MUTARARA
1051111,CS Inhangoma,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.24441,-17.48786,TETE,MUTARARA
1051112,CS Jardim,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.21225,-17.63508,TETE,MUTARARA
1051106,CS Mutarara,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,35.07877,-17.45094,TETE,MUTARARA
1051113,CS Mutarara Velha,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.05424,-17.3969,TETE,MUTARARA
1051116,CS Nhapale,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.07881,-17.1163,TETE,MUTARARA
1051114,CS Sinjal,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.89097,-17.02195,TETE,MUTARARA
1051107,CS Traquino,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.21554,-17.47489,TETE,MUTARARA
1051115,CS Vila Nova da Fronteira,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.19315,-17.13705,TETE,MUTARARA
1051101,HR Mutarara,HR,Hospital Rural,Nível Secundário,HR - Hospital Rural,SIM,35.0787,-17.45098,TETE,MUTARARA
1050112,CS Canjanda,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,33.51083,-16.11332,TETE,TETE
1050113,CS Canseta,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,SIM,,,TETE,TETE
1050124,CS Chimbonde,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,TETE,TETE
1050123,CS Chimulambe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,TETE,TETE
1051510,CS Chingodzi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,TETE,TETE
1050119,CS Degue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.49583,-16.12962,TETE,TETE
1050120,CS Mpadue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.59944,-16.20222,TETE,TETE
1051506,CS Mufa,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,TETE
1050115,CS Nhansato,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,TETE,TETE
1050109,CS Nº 1 - Bairro Magaia,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,NÃO,33.57836,-16.14759,TETE,TETE
1050110,CS Nº 2 - Bairro Matundo,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,33.60844,-16.14275,TETE,TETE
1050111,CS Nº 3 - Bairro Manyanga,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,SIM,33.59321,-16.17168,TETE,TETE
1050106,CS Nº 4 - Bairro Muthemba,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,,,TETE,TETE
1050100,HP Tete,HP,Hospital Provincial,Nível Terciário,HP - Hospital Provincial,SIM,33.58005,-16.15422,TETE,TETE
1050122,PS Base Aérea,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,,,TETE,TETE
1050118,PS Cadeia,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,33.58387,-16.15233,TETE,TETE
1050114,PS Militar de Infantaria,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,,,TETE,TETE
1050414,CS Banga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.43998,-14.93923,TETE,TSANGANO
1051205,CS Chiandame,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,TETE,TSANGANO
1051210,CS Chinvano,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.33225,-14.98697,TETE,TSANGANO
1050209,CS Fonte Boa,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.44717,-14.81188,TETE,TSANGANO
1051206,CS Kalipale,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.56977,-14.90207,TETE,TSANGANO
1051209,CS Maconge,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.41878,-15.31513,TETE,TSANGANO
1050401,CS Mwanjete,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,TSANGANO
1051207,CS Ntengombalame,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.52452,-14.84951,TETE,TSANGANO
1051208,CS Tsangano,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,34.56081,-15.16123,TETE,TSANGANO
1051204,CS tsangano Coeli Chvidzi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,,,,TETE,TSANGANO
1051311,CS Cassenga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,30.83554,-14.92807,TETE,ZUMBO
1051318,CS Chawalo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,ZUMBO
1051315,CS Chissavo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,30.40452,-15.27171,TETE,ZUMBO
1051317,CS Lissico,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,30.57109,-15.62016,TETE,ZUMBO
1051319,CS Mazamba,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,TETE,ZUMBO
1051305,CS Minga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,31.34111,-14.76746,TETE,ZUMBO
1051306,CS Mphangula,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,30.74677,-15.57465,TETE,ZUMBO
1051312,CS Mugangadze,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,31.18573,-15.64931,TETE,ZUMBO
1051307,CS Muze,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,31.23599,-15.00774,TETE,ZUMBO
1051310,CS Tongue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,30.73179,-15.37924,TETE,ZUMBO
1051308,CS Zambue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,30.80212,-15.11379,TETE,ZUMBO
1051309,HD Zumbo,HD,Hospital Distrital,Nível Secundário,HD - Hospital Distrital,SIM,30.43947,-15.61431,TETE,ZUMBO
1040206,CS Alto Molócuè,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,NÃO,37.68344,-15.63039,ZAMBÉZIA,ALTO MOLÓCUÈ
1040299,CS Bonifacio Groveta,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,NÃO,37.67945,-15.64415,ZAMBÉZIA,ALTO MOLÓCUÈ
1040207,CS Caiaia,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.7904,-15.56495,ZAMBÉZIA,ALTO MOLÓCUÈ
1040208,CS Chapala,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.62636,-15.89266,ZAMBÉZIA,ALTO MOLÓCUÈ
1040236,CS Cololo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.35909,-15.56786,ZAMBÉZIA,ALTO MOLÓCUÈ
1040216,CS Ecole,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.76781,-15.3862,ZAMBÉZIA,ALTO MOLÓCUÈ
1040265,CS Malua,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,37.64692,-15.692,ZAMBÉZIA,ALTO MOLÓCUÈ
1040211,CS Mohiua,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.6376,-15.86319,ZAMBÉZIA,ALTO MOLÓCUÈ
1040215,CS Mugema,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.55469,-15.39807,ZAMBÉZIA,ALTO MOLÓCUÈ
1040212,CS Mutala,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.85265,-15.91804,ZAMBÉZIA,ALTO MOLÓCUÈ
1040255,CS Nacuaca,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.84382,-15.72918,ZAMBÉZIA,ALTO MOLÓCUÈ
1040213,CS Nauela,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.44345,-15.43366,ZAMBÉZIA,ALTO MOLÓCUÈ
1040256,CS Nimala,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.58984,-15.56088,ZAMBÉZIA,ALTO MOLÓCUÈ
1040214,CS Nivava,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.57312,-15.67012,ZAMBÉZIA,ALTO MOLÓCUÈ
1040237,CS Novanana,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.75539,-15.76372,ZAMBÉZIA,ALTO MOLÓCUÈ
1040210,CS Uelele,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,37.9491,-15.99509,ZAMBÉZIA,ALTO MOLÓCUÈ
1040200,HD Alto Molócuè,HD,Hospital Distrital,Nível Secundário,HD - Hospital Distrital,SIM,37.6827,-15.63119,ZAMBÉZIA,ALTO MOLÓCUÈ
1040315,CS 7 de Abril,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,ZAMBÉZIA,CHINDE
1040308,CS Arijuane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,36.67839,-18.35222,ZAMBÉZIA,CHINDE
1040316,CS Centro Educacional,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,36.43138,-18.61154,ZAMBÉZIA,CHINDE
1040307,CS Chinde - Sede,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,36.46334,-18.58459,ZAMBÉZIA,CHINDE
1040313,CS Jorge,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,36.37352,-18.65356,ZAMBÉZIA,CHINDE
1040309,CS Madal,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,36.65004,-18.26841,ZAMBÉZIA,CHINDE
1040310,CS Matilde,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,36.2425,-18.6656,ZAMBÉZIA,CHINDE
1040311,CS Micaune,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,36.56842,-18.36762,ZAMBÉZIA,CHINDE
1040312,CS Mitange,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,36.71356,-18.29401,ZAMBÉZIA,CHINDE
1040314,PS 25 de Setembro,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,,,ZAMBÉZIA,CHINDE
1040306,PS Ibo,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,,,ZAMBÉZIA,CHINDE
1041803,CS Derre,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,36.11787,-16.96786,ZAMBÉZIA,DERRE
1041804,CS Guerissa,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,ZAMBÉZIA,DERRE
1041805,CS Machindo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,36.27922,-17.20687,ZAMBÉZIA,DERRE
1041801,CS Maticula,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,ZAMBÉZIA,DERRE
1041802,CS Namuno,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,ZAMBÉZIA,DERRE
1040406,CS Alto Ligonha,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,38.25734,-15.51169,ZAMBÉZIA,GILE
1040401,CS Gilé,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,38.09744,-16.13201,ZAMBÉZIA,GILE
